序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
125,000858,五粮液,Q3业绩增长提速，经营效率提升,买入,第一上海证券,3,,,,,,,白酒Ⅱ,2023-11-03,https://pdf.dfcfw.com/pdf/H3_AP202311031608330887_1.pdf
126,000858,五粮液,点评报告：Q3业绩超预期，营收利润增速环比大幅提升,买入,万联证券,3,,,,,,,白酒Ⅱ,2023-10-31,https://pdf.dfcfw.com/pdf/H3_AP202310311607098272_1.pdf
127,000858,五粮液,2023年三季报点评：Q3收入增17%，提振市场信心,买入,国元证券,3,,,,,,,白酒Ⅱ,2023-10-30,https://pdf.dfcfw.com/pdf/H3_AP202310301605649682_1.pdf
128,000858,五粮液,2023年三季报点评：23Q3收入环比提速，浓香大王行稳致远,买入,西南证券,3,,,,,,,白酒Ⅱ,2023-10-30,https://pdf.dfcfw.com/pdf/H3_AP202310301605648198_1.pdf
129,000858,五粮液,2023年三季报点评：Q3业绩环比提速，盈利水平稳中有升,买入,东莞证券,3,,,,,,,白酒Ⅱ,2023-10-30,https://pdf.dfcfw.com/pdf/H3_AP202310301605647841_1.pdf
130,000858,五粮液,库存低位，预收款优，全年无忧,增持,群益证券,3,,,,,,,白酒Ⅱ,2023-10-30,https://pdf.dfcfw.com/pdf/H3_AP202310301605646847_1.pdf
131,000858,五粮液,23Q3增速重回双位数，整体经营节奏稳健,买入,山西证券,3,,,,,,,白酒Ⅱ,2023-10-30,https://pdf.dfcfw.com/pdf/H3_AP202310301605644465_1.pdf
132,000858,五粮液,Q3发力超预期，千元王者定力仍强,买入,华安证券,3,,,,,,,白酒Ⅱ,2023-10-30,https://pdf.dfcfw.com/pdf/H3_AP202310301605641585_1.pdf
133,000858,五粮液,单三季度收入增长17%，周期底部提振市场信心,买入,国信证券,3,,,,,,,白酒Ⅱ,2023-10-30,https://pdf.dfcfw.com/pdf/H3_AP202310301605640907_1.pdf
134,000858,五粮液,2023年前三季度业绩点评：盈利释放，动销表现持续优,买入,东吴证券,3,,,,,,,白酒Ⅱ,2023-10-30,https://pdf.dfcfw.com/pdf/H3_AP202310301605640168_1.pdf
135,000858,五粮液,旺季催化，增长提速,买入,信达证券,3,,,,,,,白酒Ⅱ,2023-10-29,https://pdf.dfcfw.com/pdf/H3_AP202310291605638343_1.pdf
136,000858,五粮液,Q3业绩超预期，龙头再现强韧性,买入,国金证券,3,,,,,,,白酒Ⅱ,2023-10-29,https://pdf.dfcfw.com/pdf/H3_AP202310291605637481_1.pdf
137,000858,五粮液,2023年三季报点评：经营环比提速，现金流表现亮眼,买入,民生证券,3,,,,,,,白酒Ⅱ,2023-10-29,https://pdf.dfcfw.com/pdf/H3_AP202310291605637312_1.pdf
138,000858,五粮液,公司事件点评报告：第三季度环比加速，浓香龙头势能不减,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2023-10-28,https://pdf.dfcfw.com/pdf/H3_AP202310281605593622_1.pdf
139,000858,五粮液,上半年收入双位数增长，积极解决历史遗留问题,买入,国信证券,3,,,,,,,白酒Ⅱ,2023-09-05,https://pdf.dfcfw.com/pdf/H3_AP202309051597493832_1.pdf
140,000858,五粮液,淡季蓄力主动调整，放眼更长远未来,买入,第一上海证券,3,,,,,,,白酒Ⅱ,2023-09-05,https://pdf.dfcfw.com/pdf/H3_AP202309051597489890_1.pdf
141,000858,五粮液,五粮液2023年中报点评：控货挺价，稳健成长,买入,国元证券,3,,,,,,,白酒Ⅱ,2023-09-01,https://pdf.dfcfw.com/pdf/H3_AP202309011597302970_1.pdf
142,000858,五粮液,公司信息更新报告：实际动销情况良好，渠道利润矛盾拖累报表表现,买入,开源证券,3,,,,,,,白酒Ⅱ,2023-08-29,https://pdf.dfcfw.com/pdf/H3_AP202308291596615708_1.pdf
143,000858,五粮液,点评报告：Q2业绩增长减速，上半年回款进度较优,买入,万联证券,3,,,,,,,白酒Ⅱ,2023-08-29,https://pdf.dfcfw.com/pdf/H3_AP202308291596605696_1.pdf
144,000858,五粮液,五粮液：Q2主动控制节奏，销量稳健增长,买入,太平洋,3,,,,,,,白酒Ⅱ,2023-08-28,https://pdf.dfcfw.com/pdf/H3_AP202308281595950090_1.pdf
145,000858,五粮液,上半年增速暂时承压，旨在中长期高质量发展,买入,山西证券,3,,,,,,,白酒Ⅱ,2023-08-28,https://pdf.dfcfw.com/pdf/H3_AP202308281595942272_1.pdf
146,000858,五粮液,期略有承压，提质发展行稳致远,增持,群益证券,3,,,,,,,白酒Ⅱ,2023-08-28,https://pdf.dfcfw.com/pdf/H3_AP202308281595914667_1.pdf
147,000858,五粮液,2023年中报点评：淡季增速放缓，立足高质量发展,买入,民生证券,3,,,,,,,白酒Ⅱ,2023-08-28,https://pdf.dfcfw.com/pdf/H3_AP202308281595911179_1.pdf
148,000858,五粮液,及时调整销售策略，业绩稳健增长,买入,中银证券,3,,,,,,,白酒Ⅱ,2023-08-28,https://pdf.dfcfw.com/pdf/H3_AP202308281595910491_1.pdf
149,000858,五粮液,2023年半年报业绩点评：Q2业绩虽略低于预期，全年双位数劲仍在,买入,东吴证券,3,,,,,,,白酒Ⅱ,2023-08-28,https://pdf.dfcfw.com/pdf/H3_AP202308281595909387_1.pdf
150,000858,五粮液,收入表现符合预期，主力产品双位数增长,买入,华安证券,3,,,,,,,白酒Ⅱ,2023-08-28,https://pdf.dfcfw.com/pdf/H3_AP202308281595908215_1.pdf
151,000858,五粮液,动销彰显韧性，业绩稳健增长,买入,西南证券,3,,,,,,,白酒Ⅱ,2023-08-28,https://pdf.dfcfw.com/pdf/H3_AP202308281595908063_1.pdf
152,000858,五粮液,优化为先，良性增长,买入,信达证券,3,,,,,,,白酒Ⅱ,2023-08-27,https://pdf.dfcfw.com/pdf/H3_AP202308271595902700_1.pdf
153,000858,五粮液,理性看待Q2业绩，动销韧性仍突出,买入,国金证券,3,,,,,,,白酒Ⅱ,2023-08-27,https://pdf.dfcfw.com/pdf/H3_AP202308271595898736_1.pdf
154,000858,五粮液,公司事件点评报告：理性把控节奏，行稳致远向前看,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2023-08-27,https://pdf.dfcfw.com/pdf/H3_AP202308261595896966_1.pdf
155,000858,五粮液,公司事件点评报告：稳中求进向前看，营销改革持续推进,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2023-05-28,https://pdf.dfcfw.com/pdf/H3_AP202305281587323940_1.pdf
156,000858,五粮液,2022年股东大会点评：内外发展动能充足，稳中有进谱新篇,买入,东吴证券,3,,,,,,,白酒Ⅱ,2023-05-28,https://pdf.dfcfw.com/pdf/H3_AP202305271587316549_1.pdf
157,000858,五粮液,22年平稳收官，23年提速可期,买入,西南证券,3,,,,,,,白酒Ⅱ,2023-05-19,https://pdf.dfcfw.com/pdf/H3_AP202305191586950023_1.pdf
158,000858,五粮液,23Q1平稳启航，五粮浓香显著优化,买入,华安证券,3,,,,,,,白酒Ⅱ,2023-05-14,https://pdf.dfcfw.com/pdf/H3_AP202305141586621422_1.pdf
159,000858,五粮液,点评报告：22年产品结构持续优化，23Q1强势复苏,买入,万联证券,3,,,,,,,白酒Ⅱ,2023-05-09,https://pdf.dfcfw.com/pdf/H3_AP202305091586392441_1.pdf
160,000858,五粮液,2022年年报及2023年一季报点评：业绩稳健增长，现金流优异,买入,民生证券,3,,,,,,,白酒Ⅱ,2023-05-04,https://pdf.dfcfw.com/pdf/H3_AP202305041586265154_1.pdf
161,000858,五粮液,公司信息更新报告：开局良好，彰显实力,买入,开源证券,3,,,,,,,白酒Ⅱ,2023-05-04,https://pdf.dfcfw.com/pdf/H3_AP202305041586265146_1.pdf
162,000858,五粮液,2022年年报与2023年一季报点评：业绩彰显韧性，内部势能向上,买入,东莞证券,3,,,,,,,白酒Ⅱ,2023-05-04,https://pdf.dfcfw.com/pdf/H3_AP202305041586249620_1.pdf
163,000858,五粮液,逆势下彰显业绩韧性，长期规划稳中求进,买入,第一上海证券,3,,,,,,,白酒Ⅱ,2023-05-04,https://pdf.dfcfw.com/pdf/H3_AP202305041586249472_1.pdf
164,000858,五粮液,提质增效稳健增长,增持,群益证券,3,,,,,,,白酒Ⅱ,2023-05-04,https://pdf.dfcfw.com/pdf/H3_AP202305041586245314_1.pdf
165,000858,五粮液,五粮液2022年报及2023年一季报点评：符合预期，利润水平持续提升,买入,国元证券,3,,,,,,,白酒Ⅱ,2023-05-04,https://pdf.dfcfw.com/pdf/H3_AP202305041586231486_1.pdf
166,000858,五粮液,22年业绩符合预期，23年改革助力成长,买入,山西证券,3,,,,,,,白酒Ⅱ,2023-05-04,https://pdf.dfcfw.com/pdf/H3_AP202305031586218304_1.pdf
167,000858,五粮液,公司事件点评报告：如期开门红，高质量稳增长,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2023-04-29,https://pdf.dfcfw.com/pdf/H3_AP202304291586125822_1.pdf
168,000858,五粮液,22年年报及23Q1季报业绩点评：业绩符合预期，稳中有进韧性强,买入,东吴证券,3,,,,,,,白酒Ⅱ,2023-04-29,https://pdf.dfcfw.com/pdf/H3_AP202304291586118717_1.pdf
169,000858,五粮液,一月动销超预期，新年开创新局面,增持,群益证券,3,,,,,,,白酒Ⅱ,2023-02-17,https://pdf.dfcfw.com/pdf/H3_AP202302171583291864_1.pdf
170,000858,五粮液,公司动态研究报告：春节动销反馈积极，全年稳中求进,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2023-02-10,https://pdf.dfcfw.com/pdf/H3_AP202302101582992532_1.pdf
171,000858,五粮液,动销显韧性，期待来年提质高效发展,买入,东吴证券国际经纪,3,,,,,,,白酒Ⅱ,2023-02-03,https://pdf.dfcfw.com/pdf/H3_AP202302031582714583_1.pdf
172,000858,五粮液,公司动态研究报告：动销持续改善，改革持续推进,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2023-01-19,https://pdf.dfcfw.com/pdf/H3_AP202301191582152528_1.pdf
173,000858,五粮液,动销显韧性，期待来年提质高效发展,买入,东吴证券,3,,,,,,,白酒Ⅱ,2022-12-30,https://pdf.dfcfw.com/pdf/H3_AP202212301581536632_1.pdf
174,000858,五粮液,公司事件点评报告：1218大会反馈积极，明年继续稳增长,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-12-19,https://pdf.dfcfw.com/pdf/H3_AP202212191581195461_1.pdf
175,000858,五粮液,投资价值分析报告：浓香王者业绩稳增长，静待价值回归,增持,华通证券国际,3,,,,,,,白酒Ⅱ,2022-12-07,https://pdf.dfcfw.com/pdf/H3_AP202212071580880231_1.pdf
176,000858,五粮液,三季报点评：业绩表现亮眼，后续成长空间充足,买入,东兴证券,3,,,,,,,白酒Ⅱ,2022-11-07,https://pdf.dfcfw.com/pdf/H3_AP202211071580018533_1.pdf
177,000858,五粮液,3季度稳健增长，未来将逐步改善,买入,中银证券,3,,,,,,,白酒Ⅱ,2022-11-03,https://pdf.dfcfw.com/pdf/H3_AP202211031579870548_1.pdf
178,000858,五粮液,公司信息更新报告：品牌优势凸显，业绩确定性高,买入,开源证券,3,,,,,,,白酒Ⅱ,2022-11-02,https://pdf.dfcfw.com/pdf/H3_AP202211021579783451_1.pdf
179,000858,五粮液,深度报告：穿越千年，浓香经典,买入,国元证券,3,,,,,,,白酒Ⅱ,2022-11-01,https://pdf.dfcfw.com/pdf/H3_AP202211011579705969_1.pdf
180,000858,五粮液,增长势能稳健，盈利能力增强,买入,西南证券,3,,,,,,,白酒Ⅱ,2022-10-31,https://pdf.dfcfw.com/pdf/H3_AP202210311579646214_1.pdf
181,000858,五粮液,2022年三季报点评：Q3业绩增长稳健，彰显高端品牌价值,买入,民生证券,3,,,,,,,白酒Ⅱ,2022-10-30,https://pdf.dfcfw.com/pdf/H3_AP202210301579629567_1.pdf
182,000858,五粮液,旺季改善显著，利润弹性超预期,买入,华安证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579597357_1.pdf
183,000858,五粮液,五粮液2022年三季报点评：业绩增15%，利润率持续提升,买入,国元证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579583284_1.pdf
184,000858,五粮液,业绩超预期增长，品牌底蕴深厚,买入,华金证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579580108_1.pdf
185,000858,五粮液,战略坚定，持续优化,买入,信达证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579574907_1.pdf
186,000858,五粮液,2022年三季报点评：业绩超预期，Q3真实动销表现较好,买入,东吴证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579574867_1.pdf
187,000858,五粮液,利润超预期弹性，品牌力沟壑仍深厚,买入,国金证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579572820_1.pdf
188,000858,五粮液,2022年三季度业绩点评：Q3业绩亮眼，内部动能提升,买入,东莞证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579572652_1.pdf
189,000858,五粮液,五粮液三季报点评：盈利能力超预期，持续稳健高质量增长,增持,东亚前海证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579571265_1.pdf
190,000858,五粮液,Q3业绩环比改善 龙头增长显韧性,买入,山西证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579567002_1.pdf
191,000858,五粮液,公司事件点评报告：业绩超预期，完成全年目标在即,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579566999_1.pdf
192,000858,五粮液,公司动态研究报告：努力完成全年目标，多区域动销反馈良好,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-10-14,https://pdf.dfcfw.com/pdf/H3_AP202210141579143212_1.pdf
193,000858,五粮液,负重前行双位数增长，千元价位带需求韧性犹在,买入,国信证券,3,,,,,,,白酒Ⅱ,2022-08-30,https://pdf.dfcfw.com/pdf/H3_AP202208301577844100_1.pdf
194,000858,五粮液,产品结构不断优化，渠道结构持续改善,买入,西南证券,3,,,,,,,白酒Ⅱ,2022-08-28,https://pdf.dfcfw.com/pdf/H3_AP202208281577752946_1.pdf
195,000858,五粮液,2022H1业绩保持稳健，长期规划蓄势待发,买入,第一上海证券,3,,,,,,,白酒Ⅱ,2022-08-28,https://pdf.dfcfw.com/pdf/H3_AP202208281577743482_1.pdf
196,000858,五粮液,2022年中报点评：Q2业绩稳增，深化改革破局,买入,民生证券,3,,,,,,,白酒Ⅱ,2022-08-28,https://pdf.dfcfw.com/pdf/H3_AP202208281577742921_1.pdf
197,000858,五粮液,业绩稳健增长，品牌势能强劲,买入,华金证券,3,,,,,,,白酒Ⅱ,2022-08-27,https://pdf.dfcfw.com/pdf/H3_AP202208271577726779_1.pdf
198,000858,五粮液,2022年中报点评报告：渠道建设成效凸显，营收持续稳健增长,买入,万联证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577714347_1.pdf
199,000858,五粮液,需求韧性较强，2季度稳健增长，未来将逐步改善,买入,中银证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577702139_1.pdf
200,000858,五粮液,平稳放量，砥砺前行,买入,信达证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577689270_1.pdf
201,000858,五粮液,稳扎稳打，结构改善,买入,华安证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577686643_1.pdf
202,000858,五粮液,2022年中报点评：坚定双位数成长，稳步推进发展,买入,东吴证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577685928_1.pdf
203,000858,五粮液,公司信息更新报告：经营韧性凸显，价值回归可期,买入,开源证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577685579_1.pdf
204,000858,五粮液,2022年半年度业绩点评：上半年业绩稳健增长，盈利能力稳步提升,买入,东莞证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577685089_1.pdf
205,000858,五粮液,五粮液半年报点评：业绩符合预期，盈利能力持续可期,增持,东亚前海证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577683661_1.pdf
206,000858,五粮液,业绩符合预期，稳健中布局复苏弹性,买入,国金证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577682968_1.pdf
207,000858,五粮液,Q2业绩符合预期 长期配置价值显现,买入,山西证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577680281_1.pdf
208,000858,五粮液,公司事件点评报告：业绩符合预期，继续稳增长,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-08-26,https://pdf.dfcfw.com/pdf/H3_AP202208261577666638_1.pdf
209,000858,五粮液,奋楫扬帆稳驭舟，笃行不怠赴新程,买入,东吴证券,3,,,,,,,白酒Ⅱ,2022-08-07,https://pdf.dfcfw.com/pdf/H3_AP202208071576967289_1.pdf
210,000858,五粮液,向好趋势不变，全年稳中求进,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-07-23,https://pdf.dfcfw.com/pdf/H3_AP202207231576485239_1.pdf
211,000858,五粮液,拨云见日，浓香龙头如何乘风破浪？,买入,国金证券,3,,,,,,,白酒Ⅱ,2022-06-15,https://pdf.dfcfw.com/pdf/H3_AP202206151572247298_1.pdf
212,000858,五粮液,小步慢跑，顺势而为,买入,国金证券,3,,,,,,,白酒Ⅱ,2022-05-31,https://pdf.dfcfw.com/pdf/H3_AP202205311569033545_1.pdf
213,000858,五粮液,多措并举进行时，稳中求进固根基,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-05-29,https://pdf.dfcfw.com/pdf/H3_AP202205291568686579_1.pdf
214,000858,五粮液,2021年业绩符合预期，长期增长稳中有进,买入,第一上海证券,3,,,,,,,白酒Ⅱ,2022-05-07,https://pdf.dfcfw.com/pdf/H3_AP202205071564089469_1.pdf
215,000858,五粮液,稳扎稳打，步步向前,增持,群益证券,3,,,,,,,白酒Ⅱ,2022-05-05,https://pdf.dfcfw.com/pdf/H3_AP202205051563680395_1.pdf
216,000858,五粮液,点评报告：产品价值实现稳步提升，营收持续增长彰显稳固根基,买入,万联证券,3,,,,,,,白酒Ⅱ,2022-05-05,https://pdf.dfcfw.com/pdf/H3_AP202205051563676734_1.pdf
217,000858,五粮液,产品结构不断优化，经营质量持续向好,买入,西南证券,3,,,,,,,白酒Ⅱ,2022-05-04,https://pdf.dfcfw.com/pdf/H3_AP202205041563529462_1.pdf
218,000858,五粮液,2021年年报暨2022年一季报点评：产品结构持续优化，浓香第一品牌稳中有进,增持,东亚前海证券,3,,,,,,,白酒Ⅱ,2022-05-04,https://pdf.dfcfw.com/pdf/H3_AP202205041563494574_1.pdf
219,000858,五粮液,2021年报&2022Q1点评：2022Q1业绩符合预期，稳健成长可期,买入,东吴证券,3,,,,,,,白酒Ⅱ,2022-04-30,https://pdf.dfcfw.com/pdf/H3_AP202204301562398799_1.pdf
220,000858,五粮液,公司信息更新报告：平稳开局，改善可期,买入,开源证券,3,,,,,,,白酒Ⅱ,2022-04-30,https://pdf.dfcfw.com/pdf/H3_AP202204291562381595_1.pdf
221,000858,五粮液,一季度业绩达预期，灵活调节收现政策打基础,买入,国金证券,3,,,,,,,白酒Ⅱ,2022-04-29,https://pdf.dfcfw.com/pdf/H3_AP202204291562335314_1.pdf
222,000858,五粮液,2021年报及2022一季报点评：业绩稳健增长，普五挺价战略坚决,买入,民生证券,3,,,,,,,白酒Ⅱ,2022-04-29,https://pdf.dfcfw.com/pdf/H3_AP202204291562321397_1.pdf
223,000858,五粮液,稳中求进，回归价值,买入,信达证券,3,,,,,,,白酒Ⅱ,2022-04-29,https://pdf.dfcfw.com/pdf/H3_AP202204291562315468_1.pdf
224,000858,五粮液,21业绩实现平稳增长，22年改革助力长期发展,买入,华金证券,3,,,,,,,白酒Ⅱ,2022-04-29,https://pdf.dfcfw.com/pdf/H3_AP202204291562309029_1.pdf
225,000858,五粮液,业绩符合预期，稳字当头,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-04-29,https://pdf.dfcfw.com/pdf/H3_AP202204291562308928_1.pdf
226,000858,五粮液,2021年年报与2022年一季度业绩点评：21年稳健收官，22Q1业绩良性增长,买入,东莞证券,3,,,,,,,白酒Ⅱ,2022-04-29,https://pdf.dfcfw.com/pdf/H3_AP202204291562308597_1.pdf
227,000858,五粮液,提价与产品结构升级双管齐下，长期稳定发展可期,买入,东兴证券,3,,,,,,,白酒Ⅱ,2022-03-29,https://pdf.dfcfw.com/pdf/H3_AP202203291555812807_1.pdf
228,000858,五粮液,新管理层集体亮相，积极有效沟通,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-03-15,https://pdf.dfcfw.com/pdf/H3_AP202203151552784537_1.pdf
229,000858,五粮液,公司信息更新报告：改革方案清晰，边际改善在即,买入,开源证券,3,,,,,,,白酒Ⅱ,2022-03-14,https://pdf.dfcfw.com/pdf/H3_AP202203141552573669_1.pdf
230,000858,五粮液,2021顺利收官，延续高质量增长,买入,山西证券,3,,,,,,,白酒Ⅱ,2022-03-14,https://pdf.dfcfw.com/pdf/H3_AP202203141552564321_1.pdf
231,000858,五粮液,跟踪报告：新领导班子战略清晰，明确“十四五”末千亿收入目标,买入,民生证券,3,,,,,,,白酒Ⅱ,2022-03-14,https://pdf.dfcfw.com/pdf/H3_AP202203141552504344_1.pdf
232,000858,五粮液,全年目标顺利达成，边际向好值得期待,买入,西南证券,3,,,,,,,白酒Ⅱ,2022-03-13,https://pdf.dfcfw.com/pdf/H3_AP202203131552378751_1.pdf
233,000858,五粮液,21年稳健增长，22年重新发力,买入,中银证券,3,,,,,,,白酒Ⅱ,2022-03-11,https://pdf.dfcfw.com/pdf/H3_AP202203111551931778_1.pdf
234,000858,五粮液,2021年业绩快报点评：双位数圆满收官，估值具备性价比,买入,东吴证券,3,,,,,,,白酒Ⅱ,2022-03-11,https://pdf.dfcfw.com/pdf/H3_AP202203111551829206_1.pdf
235,000858,五粮液,公司信息更新报告：2021年略有波折，看好2022年改善潜力,买入,开源证券,3,,,,,,,白酒Ⅱ,2022-03-10,https://pdf.dfcfw.com/pdf/H3_AP202203101551798278_1.pdf
236,000858,五粮液,21年平稳收官，估值修复可期,买入,华金证券,3,,,,,,,白酒Ⅱ,2022-03-10,https://pdf.dfcfw.com/pdf/H3_AP202203101551752776_1.pdf
237,000858,五粮液,2021年顺利收官，一季度可期,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-03-10,https://pdf.dfcfw.com/pdf/H3_AP202203101551752538_1.pdf
238,000858,五粮液,2021年平稳收官，2022年开局可期,买入,国信证券,3,,,,,,,白酒Ⅱ,2022-03-10,https://pdf.dfcfw.com/pdf/H3_AP202203101551735916_1.pdf
239,000858,五粮液,21年圆满收官，估值修复具有空间,买入,国金证券,3,,,,,,,白酒Ⅱ,2022-03-10,https://pdf.dfcfw.com/pdf/H3_AP202203101551732465_1.pdf
240,000858,五粮液,2021年业绩预告点评：“十四五”开局年稳健收官，新领导班子再起航,买入,民生证券,3,,,,,,,白酒Ⅱ,2022-03-10,https://pdf.dfcfw.com/pdf/H3_AP202203101551719994_1.pdf
241,000858,五粮液,事件点评：2021年稳健收官，核心产品量价齐升,买入,东莞证券,3,,,,,,,白酒Ⅱ,2022-03-10,https://pdf.dfcfw.com/pdf/H3_AP202203101551711581_1.pdf
242,000858,五粮液,超跌机会推荐，价值修复可期,买入,信达证券,3,,,,,,,白酒Ⅱ,2022-03-10,https://pdf.dfcfw.com/pdf/H3_AP202203101551700146_1.pdf
243,000858,五粮液,管理层换届落地，估值进入配置区间,增持,群益证券,3,,,,,,,白酒Ⅱ,2022-02-22,https://pdf.dfcfw.com/pdf/H3_AP202202221548514944_1.pdf
244,000858,五粮液,浓香王长期核心竞争优势显著，管理层顺利调整有望实现估值修复,买入,第一上海证券,3,,,,,,,白酒Ⅱ,2022-02-22,https://pdf.dfcfw.com/pdf/H3_AP202202221548477517_1.pdf
245,000858,五粮液,人事调整落地，进入新阶段,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2022-02-21,https://pdf.dfcfw.com/pdf/H3_AP202202201548200729_1.pdf
246,000858,五粮液,今年经营指标超预期完成，来年稳中有进、高质量发展可期,买入,太平洋,3,,,,,,,白酒Ⅱ,2021-12-23,https://pdf.dfcfw.com/pdf/H3_AP202112231536249247_1.pdf
247,000858,五粮液,2022年将在2021年基础上继续稳中求进,增持,群益证券,3,,,,,,,白酒Ⅱ,2021-12-21,https://pdf.dfcfw.com/pdf/H3_AP202112211535867881_1.pdf
248,000858,五粮液,22年定调稳中有进，高质量发展可期,买入,国金证券,3,,,,,,,白酒Ⅱ,2021-12-20,https://pdf.dfcfw.com/pdf/H3_AP202112201535632594_1.pdf
249,000858,五粮液,1218大会反馈积极，务实向前进,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2021-12-20,https://pdf.dfcfw.com/pdf/H3_AP202112191535534079_1.pdf
250,000858,五粮液,季度间收入波动，不改变长期价值判断,买入,东兴证券,3,,,,,,,白酒Ⅱ,2021-11-05,https://pdf.dfcfw.com/pdf/H3_AP202111051527216593_1.pdf
251,000858,五粮液,3Q净利润维持双位数增长，总体保持稳健,增持,群益证券,3,,,,,,,白酒Ⅱ,2021-11-05,https://pdf.dfcfw.com/pdf/H3_AP202111051527156362_1.pdf
252,000858,五粮液,公司信息更新报告：市场动销好于报表表现，未来稳健成长无忧,买入,开源证券,3,,,,,,,白酒Ⅱ,2021-11-03,https://pdf.dfcfw.com/pdf/H3_AP202111031526745025_1.pdf
253,000858,五粮液,业绩稳健锚定全年目标，长期趋势向好,买入,民生证券,3,,,,,,,白酒Ⅱ,2021-11-02,https://pdf.dfcfw.com/pdf/H3_AP202111021526671196_1.pdf
254,000858,五粮液,点评报告：渠道策略落地利好动销表现，夯实根基谋求长远发展,买入,万联证券,3,,,,,,,白酒Ⅱ,2021-11-01,https://pdf.dfcfw.com/pdf/H3_AP202111011526451514_1.pdf
255,000858,五粮液,发货放缓稳渠道，全年高质量完成可期,买入,信达证券,3,,,,,,,白酒Ⅱ,2021-11-01,https://pdf.dfcfw.com/pdf/H3_AP202111011526387977_1.pdf
256,000858,五粮液,五粮液：主销区疫情汛情影响短期节奏，全年经营目标达成无虞,买入,太平洋,3,,,,,,,白酒Ⅱ,2021-11-01,https://pdf.dfcfw.com/pdf/H3_AP202111011526387969_1.pdf
257,000858,五粮液,三季度增速放缓，但全年目标可期,买入,山西证券,3,,,,,,,白酒Ⅱ,2021-11-01,https://pdf.dfcfw.com/pdf/H3_AP202111011526387964_1.pdf
258,000858,五粮液,Q3收入增速略有放缓，公司增长势能依旧,买入,华金证券,3,,,,,,,白酒Ⅱ,2021-11-01,https://pdf.dfcfw.com/pdf/H3_AP202111011526387962_1.pdf
259,000858,五粮液,2021年三季度业绩点评：Q3业绩增速放缓，盈利能力上行,买入,东莞证券,3,,,,,,,白酒Ⅱ,2021-11-01,https://pdf.dfcfw.com/pdf/H3_AP202111011526340895_1.pdf
